"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"25","IGF1R",0.80430979532953,0.0226923875969103,25.9793300047014,0.003768085553305,0.132133480504062,5.33928694416213,9.3312856108696e-08,1.89142822016085e-06,0.256004106862266,1,"15",98648539,98964530,"protein_coding","insulin like growth factor 1 receptor"
"26","PELI2",0.800822713907543,0.0189852381441388,21.4869825774873,0.0179424157585737,0.0954180923695129,5.81203683491627,6.17172557504375e-09,1.935217676586e-07,0.394687193688234,1,"14",56117814,56301524,"protein_coding","pellino E3 ubiquitin protein ligase family member 2"
"27","GFAP",0.799149671696162,0.0203773235821613,23.2310658747426,0.00992506985644377,0.109308832117588,5.59827920542369,2.16489892679306e-08,5.59575840537174e-07,0.725785351418172,1,"17",44903159,44916937,"protein_coding","glial fibrillary acidic protein"
"28","ZCCHC8",0.795507441637275,0.0464588141685665,54.278485720315,4.30580496225402e-08,0.372316328668335,3.69071225054826,0.000223626999777071,0.00108965078168355,0.246831668007246,1,"12",122471600,122500932,"protein_coding","zinc finger CCHC-type containing 8"
"29","HIF3A",0.795404666615824,0.0354015835625422,41.3604397381947,9.74093864523427e-06,0.260359642655039,4.22743355355478,2.36371945265823e-05,0.000175053906956303,0.598852522833144,1,"19",46297042,46343433,"protein_coding","hypoxia inducible factor 3 subunit alpha"
"30","ASXL1",0.794961293814641,0.0242641784344092,28.047446280624,0.00177393942222394,0.149428714108236,5.10344205505804,3.3353066908326e-07,5.48241037305608e-06,0.182674319427332,1,"20",32358330,32439319,"protein_coding","ASXL transcriptional regulator 1"
"31","COLGALT1",0.786821851592711,0.0406343365977205,47.6121784886212,7.30497103535674e-07,0.315528753081955,3.90328107329446,9.48973891599092e-05,0.00054109514035894,0.322349712264799,1,"19",17555649,17583162,"protein_coding","collagen beta(1-O)galactosyltransferase 1"
"32","HP1BP3",0.785511255380449,0.0300087784210539,34.8915607176936,0.000130298450750589,0.207309985684305,4.53448796856791,5.77433932402727e-06,5.58584364954178e-05,0.225880966775131,1,"1",20739095,20787323,"protein_coding","heterochromatin protein 1 binding protein 3"
"33","MXD4",0.778748561179829,0.0220625750096408,25.5681171775616,0.00436658867336856,0.12853748621396,5.24287082527703,1.58097225311238e-07,2.93589198636226e-06,0.401909914674045,1,"4",2247432,2262109,"protein_coding","MAX dimerization protein 4"
"34","ARAP1",0.774663334620954,0.0296030549197855,34.8817635886642,0.000130800600332435,0.206472082010435,4.50240684016192,6.71882086633602e-06,6.29964309392646e-05,0.390966110196453,1,"11",72685069,72793599,"protein_coding","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"35","ACIN1",0.773567390645162,0.0396653074639741,46.9540753233125,9.62607422728135e-07,0.309033347711978,3.88412091653339,0.000102700790890031,0.00057745180126303,0.175981154720608,1,"14",23058564,23095614,"protein_coding","apoptotic chromatin condensation inducer 1"
"36","POLE",0.773107539115567,0.0225559976475102,25.9252692671616,0.00384200520018643,0.130810653681015,5.14764854788502,2.63772102382376e-07,4.50102598063681e-06,0.437565333461478,1,"12",132623753,132687376,"protein_coding","DNA polymerase epsilon, catalytic subunit"
"37","EHMT1",0.77032223301635,0.0405573337971657,48.2933806153923,5.48611738673351e-07,0.319663595294142,3.82505543920811,0.000130742661843763,0.00070275354743187,0.261342033851341,1,"9",137618992,137870016,"protein_coding","euchromatic histone lysine methyltransferase 1"
"38","ABCD4",0.769877554604509,0.0143511090741503,16.7470908491586,0.0801509151018238,0.0555885870984835,6.42656531183133,1.30519373087168e-10,6.86531902438503e-09,0.323358159186742,1,"14",74285269,74303055,"protein_coding","ATP binding cassette subfamily D member 4"
"39","GNA12",0.769322541147124,0.0229176799216101,25.9314922203003,0.00383342572680635,0.131903337535039,5.0818651035034,3.73746804616104e-07,6.0211583224524e-06,0.354036220823254,1,"7",2721822,2870786,"protein_coding","G protein subunit alpha 12"
"40","MED13L",0.764635729565517,0.0519638785364937,62.0079457465737,1.50798040886706e-09,0.432903439847916,3.35431472121803,0.000795618147813038,0.00306702195492604,0.124957721371826,1,"12",115957905,116277693,"protein_coding","mediator complex subunit 13L"
"41","ANAPC16",0.764329337562473,0.0339854068035791,39.308384008062,2.24176471047191e-05,0.245595864341491,4.14604768954089,3.38263402996919e-05,0.000232659758059993,0.307161846348667,1,"10",72216000,72235860,"protein_coding","anaphase promoting complex subunit 16"
"42","TFDP2",0.762637730997912,0.0341153857492483,39.4615704185473,2.10720699915629e-05,0.246679494134342,4.1289834750714,3.64370587131457e-05,0.000247461496231306,0.242965125380332,1,"3",141944428,142149544,"protein_coding","transcription factor Dp-2"
"43","BCL9L",0.762530123275985,0.0358019594079912,42.5231672809511,6.05031168795884e-06,0.269481110393723,4.02998664540585,5.57800218343729e-05,0.000349739386362569,0.374302785686999,1,"11",118893875,118925926,"protein_coding","BCL9 like"
"44","CASC3",0.755622667469629,0.0301268712100112,35.224457573256,0.000114316139545823,0.209190999746375,4.35339387745802,1.34045998410048e-05,0.000111111803572273,0.323999100616432,1,"17",40140318,40172183,"protein_coding","CASC3 exon junction complex subunit"
"45","RBM48",0.754721429726996,0.0326285372451156,37.0959608061091,5.44704556562467e-05,0.225433832583537,4.1781870563952,2.93841948253437e-05,0.000207870947815554,0.298894018869498,1,"7",92528773,92540481,"protein_coding","RNA binding motif protein 48"
"46","STAG1",0.752580881613767,0.0322078876583945,37.8146315859023,4.08771586163235e-05,0.229042269424955,4.19345570572623,2.74736742680304e-05,0.000197555060355215,0.187078416214876,1,"3",136336236,136752403,"protein_coding","STAG1 cohesin complex component"
"47","CAPN2",0.752144476718517,0.0310695923499255,36.5458137015354,6.77983915121938e-05,0.219021872208913,4.26710660645499,1.98024544013631e-05,0.000151341678388914,0.253304912267815,1,"1",223701593,223776018,"protein_coding","calpain 2"
"48","BCL6",0.751798988512887,0.0339313804329425,39.8358691774523,1.8110233801138e-05,0.246090951754919,4.08132305839579,4.47800615677174e-05,0.000293328921352669,0.38049976011384,1,"3",187721377,187745725,"protein_coding","BCL6 transcription repressor"
"49","TCF3",0.751666510968811,0.0304017727600952,35.7152302678061,9.42059114686717e-05,0.213635738401085,4.31097741163212,1.6253451008863e-05,0.000129323439315514,0.304900074825418,1,"19",1609291,1652615,"protein_coding","transcription factor 3"
"50","MAP3K3",0.749969285722508,0.0351101778836422,41.1619476028194,1.05630090464002e-05,0.259547161284494,4.00245965350219,6.26873603983835e-05,0.00038576837168236,0.22993489819711,1,"17",63622415,63696305,"protein_coding","mitogen-activated protein kinase kinase kinase 3"
"51","JADE2",0.748866379550301,0.0265323877010997,30.8872481595685,0.000612414954798642,0.172308857112557,4.5974410148213,4.27711659978236e-06,4.34600513179846e-05,0.296123108926187,1,"5",134524312,134583230,"protein_coding","jade family PHD finger 2"
"52","TAF3",0.745621465434552,0.0368113559896096,43.6445233357481,3.81252768600795e-06,0.278992072182707,3.88622100258083,0.000101816820627931,0.000573554459440877,0.267186285388825,1,"10",7818497,8016631,"protein_coding","TATA-box binding protein associated factor 3"
"53","MRAS",0.739228681846784,0.0153752266187904,17.980759850362,0.0552890640380739,0.0651591447948928,5.96167155959749,2.49670595309226e-09,8.93379136956822e-08,0.416763642012502,1,"3",138347648,138405534,"protein_coding","muscle RAS oncogene homolog"
"54","MICAL3",0.73896852543923,0.0257595441030062,30.2226484783095,0.000787664272313469,0.167055753798839,4.60422835180579,4.13998011161709e-06,4.24489188832474e-05,0.223668780856581,1,"22",17787649,18024561,"protein_coding","microtubule associated monooxygenase, calponin and LIM domain containing 3"
"55","SWAP70",0.737534039939951,0.0220204358904902,25.628085914948,0.00427393878875914,0.128174874848168,4.97014562435834,6.69026344546353e-07,9.59885643202937e-06,0.321428508172632,1,"11",9664077,9752993,"protein_coding","switching B cell complex subunit SWAP70"
"56","SLC38A2",0.737494585894647,0.0201727299912022,23.3890365419617,0.00939817954698864,0.109873526887992,5.19249992116741,2.07488958459123e-07,3.66238899830533e-06,0.508404219211797,1,"12",46358188,46372773,"protein_coding","solute carrier family 38 member 2"
"57","RELA",0.737304489913639,0.0294352116328751,34.7692755414666,0.000136704015077682,0.204007067084177,4.29747439013487,1.72755212761722e-05,0.000135980908211995,0.32788433757671,1,"11",65653599,65663090,"protein_coding","RELA proto-oncogene, NF-kB subunit"
"58","BANP",0.736245500986845,0.0181777411864498,21.028573942101,0.0208951963053419,0.0902377058796654,5.46075505038398,4.7411382597673e-08,1.0623381148616e-06,0.391058404507623,1,"16",87949244,88077318,"protein_coding","BTG3 associated nuclear protein"
"59","INPPL1",0.732536247954146,0.0301932915605529,35.8094184563061,9.07650135045502e-05,0.21184567998512,4.21574068697506,2.48959705124729e-05,0.000182449048966364,0.361480064299273,1,"11",72223701,72239147,"protein_coding","inositol polyphosphate phosphatase like 1"
"60","PPARA",0.732146972535033,0.0172395972772135,20.1007575317028,0.0283139661625942,0.0825206218359404,5.57615340023156,2.45895110939642e-08,6.20339704336939e-07,0.367976251864896,1,"22",46150521,46243755,"protein_coding","peroxisome proliferator activated receptor alpha"
"61","SRRM2",0.731090603296995,0.0409014986456298,48.9504002717921,4.15938255512181e-07,0.32329486454148,3.61494414595688,0.000300412382076898,0.00138624064951793,0.238084058738123,1,"16",2752626,2772538,"protein_coding","serine/arginine repetitive matrix 2"
"62","RBM6",0.729944413476025,0.0303921082008074,35.5901639594066,9.89735743073726e-05,0.210216768538585,4.1870618456514,2.82588843272258e-05,0.000201958874403815,0.253368828453101,1,"3",49940007,50100045,"protein_coding","RNA binding motif protein 6"
"63","MAX",0.729751974905273,0.026648169085673,30.9708139419397,0.00059327258959171,0.172933760488294,4.47035066235704,7.80914551845591e-06,7.10329702678135e-05,0.218686306098849,1,"14",65006174,65102695,"protein_coding","MYC associated factor X"
"64","PLCG1",0.727622446881594,0.0305298136235486,36.0558172603758,8.23369744918689e-05,0.213672178160295,4.16431920569053,3.12282964856081e-05,0.000218069484917755,0.258020790348665,1,"20",41136960,41196801,"protein_coding","phospholipase C gamma 1"
"65","SGPL1",0.72675060255241,0.0189861501651495,22.2504657005028,0.0138782587768693,0.100139909358978,5.27432569948904,1.3324508718604e-07,2.5463003037187e-06,0.249342153632486,1,"10",70815905,70958701,"protein_coding","sphingosine-1-phosphate lyase 1"
"66","COBL",0.725977610163749,0.0325519552421038,38.6604806133944,2.9109260999968e-05,0.237173648618353,4.02378425580336,5.72703848678024e-05,0.00035776986271335,0.305569100622172,1,"7",51016212,51316818,"protein_coding","cordon-bleu WH2 repeat protein"
"67","NXF1",0.725330296600199,0.0335670643281181,39.4701987948921,2.09986950982196e-05,0.244031868103864,3.95894198547935,7.528251911193e-05,0.000448963776109696,0.250775729855931,1,"11",62792123,62806302,"protein_coding","nuclear RNA export factor 1"
"68","SPEN",0.724836827256523,0.0471480125111277,56.7269154167564,1.49995271070854e-08,0.389042960735663,3.33817081342976,0.000843318895963785,0.00321266776789691,0.208212687344232,1,"1",15836095,15940456,"protein_coding","spen family transcriptional repressor"
"69","FAM107A",0.724202288831074,0.0229143462444295,26.5534842724524,0.00306294032570347,0.13564525286453,4.78416508769118,1.71699523954238e-06,2.11013900934415e-05,0.457943113398838,1,"3",58564117,58627610,"protein_coding","family with sequence similarity 107 member A"
"70","POGK",0.723844723636571,0.0223088609033522,26.1000239277911,0.00360796295932097,0.132116191939616,4.84626005617113,1.25810581819152e-06,1.62895670244613e-05,0.308380094801711,1,"1",166839447,166856359,"protein_coding","pogo transposable element derived with KRAB domain"
"71","AFF1",0.722146616069931,0.0318979271587856,36.9698730444905,5.72766065998278e-05,0.222136032422281,4.04337619160595,5.26869831345422e-05,0.000333996422160521,0.220658975789315,1,"4",86935002,87141039,"protein_coding","ALF transcription elongation factor 1"
"72","DOT1L",0.721592142942651,0.0327288328413175,39.0462656212673,2.49192649492825e-05,0.238568739527348,3.98865558090745,6.64488161994381e-05,0.000404833659059641,0.37437222771376,1,"19",2163933,2232578,"protein_coding","DOT1 like histone lysine methyltransferase"
"73","MPRIP",0.721229320306784,0.0208306021994068,24.2982089310352,0.00684699870476841,0.117524781709573,4.99715086677299,5.81835486457294e-07,8.58262639655861e-06,0.20411120798049,1,"17",17042457,17217679,"protein_coding","myosin phosphatase Rho interacting protein"
"74","TTC28",0.721131400136244,0.0410357273203111,47.9283430807074,6.39649736914347e-07,0.316547247375732,3.55986344364055,0.000371047688562332,0.00164423828292996,0.157665787277151,1,"22",27978014,28679840,"protein_coding","tetratricopeptide repeat domain 28"
"75","SMAD4",0.719590666298678,0.0569486055764416,67.0550743158953,1.6364162497599e-10,0.484241995794953,3.01539336065876,0.00256646169828034,0.0079997561676768,0.206298563370673,1,"18",51028528,51085045,"protein_coding","SMAD family member 4"
"76","TNS1",0.718548219127858,0.0325126294203981,38.4760626286375,3.13503751596724e-05,0.234598584288368,3.98501417330802,6.74760980121647e-05,0.000408545928683725,0.418947928654101,1,"2",217799588,218033982,"protein_coding","tensin 1"
"77","JDP2",0.717868544176215,0.0285038869267106,33.3831286720775,0.00023480118501058,0.192591568827936,4.25199632425518,2.11873338893387e-05,0.000160180203029711,0.395257896257938,1,"14",75427716,75474111,"protein_coding","Jun dimerization protein 2"
"78","PLCE1",0.717333155490579,0.0316426035316338,37.2484332773641,5.12573377117154e-05,0.223941464894892,4.03259678674702,5.51638835299961e-05,0.000346255402586849,0.312254508075658,1,"10",93993931,94332823,"protein_coding","phospholipase C epsilon 1"
"79","PHF21A",0.71434429981606,0.0525424443038471,63.158314903036,9.10847744296964e-10,0.445757847607986,3.1163946299033,0.0018307709446892,0.00607657685380355,0.188282975871462,1,"11",45929319,46121454,"protein_coding","PHD finger protein 21A"
"80","ARHGEF40",0.713574007623189,0.0259804995977393,30.7395832110422,0.000647723496167604,0.169670184368593,4.42705862490329,9.55267761493239e-06,8.3710261148762e-05,0.346612494591445,1,"14",21070273,21090248,"protein_coding","Rho guanine nucleotide exchange factor 40"
"81","AGAP1",0.712828715655771,0.0221858199560984,26.0425044621125,0.00368343841368332,0.130655569218825,4.78572175024105,1.7037395905195e-06,2.09507194532615e-05,0.192343949582312,1,"2",235494043,236131793,"protein_coding","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"82","BCAT2",0.711204056921211,0.0227870004911803,26.4445168111682,0.00318616386748702,0.13431005074286,4.71140723443456,2.46012076443591e-06,2.80851551186824e-05,0.369317153295014,1,"19",48795062,48811029,"protein_coding","branched chain amino acid transaminase 2"
"83","TAF8",0.71076772706352,0.0229085659034469,26.8415757716345,0.00275889783089563,0.137813756669794,4.69600714160289,2.65296269241766e-06,2.98653478054936e-05,0.209211092274193,1,"6",42050513,42087461,"protein_coding","TATA-box binding protein associated factor 8"
"84","PHACTR4",0.709713347203781,0.0308990534266246,36.3881169058092,7.21779107878071e-05,0.216751192180235,4.03748001096596,5.40284467878127e-05,0.000340244992641598,0.217844230774928,1,"1",28369582,28500364,"protein_coding","phosphatase and actin regulator 4"
"85","PHYHD1",0.70844799565756,0.0223251865192777,25.9900460562877,0.00375359648273492,0.130195522385744,4.74144184231403,2.12202575222697e-06,2.50687376905421e-05,0.536007196118554,1,"9",128920966,128942041,"protein_coding","phytanoyl-CoA dioxygenase domain containing 1"
"86","HEXD",0.704996027975567,0.0165229310778818,19.4039978354769,0.0354213857417315,0.076722106090075,5.48457682834959,4.14460334940969e-08,9.60379454532819e-07,0.364808932699236,1,"17",82418318,82442645,"protein_coding","hexosaminidase D"
"87","KIAA0930",0.704684328351255,0.0206904714172176,24.2059189894028,0.00707218162666865,0.115804527662085,4.8990223446058,9.63146919774616e-07,1.30319043035742e-05,0.352597475012106,1,"22",45192244,45240894,"protein_coding","KIAA0930"
"88","INPP5D",0.704549751597133,0.0279528131328245,33.104465782637,0.0002615903405232,0.188575588573174,4.21404244383489,2.50840115145756e-05,0.000183579259972868,0.40604172079697,1,"HG2232_PATCH",5305,153241,"protein_coding","inositol polyphosphate-5-phosphatase D"
"89","MAPKBP1",0.703101155289221,0.0232441306767248,27.088553579456,0.00252162741142624,0.140338325255592,4.61170116299508,3.99386891691833e-06,4.12118695497605e-05,0.271273669154005,1,"15",41774434,41827855,"protein_coding","mitogen-activated protein kinase binding protein 1"
"90","RNF169",0.701104091175697,0.0273919785618628,32.0026859399498,0.000400025181775108,0.180604715507613,4.23614482993549,2.27390139757588e-05,0.000169715804913078,0.209504387519715,1,"11",74748849,74842413,"protein_coding","ring finger protein 169"
"91","CALD1",0.700899053496427,0.0234691878034912,27.5565285457389,0.00212497922597338,0.143547696484803,4.57516165182754,4.75852422843204e-06,4.76078695987685e-05,0.386002057489221,1,"7",134744252,134970729,"protein_coding","caldesmon 1"
"92","ATF1",0.698978623424459,0.0128139738324214,15.3372358721701,0.120242000602622,0.0435313958125341,6.17478695107642,6.62527588346506e-10,2.86822643185401e-08,0.312856130286654,1,"12",50763710,50821162,"protein_coding","activating transcription factor 1"
"93","PDGFRB",0.69845230343029,0.0296297362300043,35.2501618651744,0.000113165411858086,0.20685630406429,4.0576339097633,4.95723940783233e-05,0.000317988771770708,0.383360496127302,1,"5",150113839,150155872,"protein_coding","platelet derived growth factor receptor beta"
"94","CHST11",0.69763259921919,0.0167975441243997,19.5975088436338,0.033297813603096,0.0781238412801814,5.38274580265062,7.33581002609895e-08,1.53577555173256e-06,0.33359948549709,1,"12",104455295,104762014,"protein_coding","carbohydrate sulfotransferase 11"
"95","SLC6A9",0.694269008311873,0.0214272045543889,25.064882818306,0.00522386894553817,0.122766170919798,4.74291150255785,2.10668316258378e-06,2.4957552781961e-05,0.478804469942137,1,"1",43991500,44031467,"protein_coding","solute carrier family 6 member 9"
"96","WWTR1",0.694191608135743,0.0261929206199601,30.6767773247555,0.00066333584655949,0.169251393505557,4.28930961407272,1.79229375547596e-05,0.00013982150765745,0.410193535179174,1,"3",149517235,149736714,"protein_coding","WW domain containing transcription regulator 1"
"97","PRPF38B",0.694100446172873,0.0318503132300319,37.6594821743876,4.34955202526509e-05,0.227506011044953,3.88924650132206,0.000100555942509573,0.000567667569198124,0.195234362853695,1,"1",108692310,108702928,"protein_coding","pre-mRNA processing factor 38B"
"98","RNF216",0.692290255995437,0.0331676070727487,39.4380155237596,2.12736682295524e-05,0.241540415468195,3.80129127697696,0.000143943966156135,0.000761715555313148,0.127789888628654,1,"7",5620047,5781696,"protein_coding","ring finger protein 216"
"99","MTMR3",0.691364648918101,0.0238370028805101,27.7272669153522,0.00199587414571121,0.144971257899151,4.47797170228577,7.53555872368139e-06,6.89058405572958e-05,0.160666656612436,1,"22",29883169,30030868,"protein_coding","myotubularin related protein 3"
"100","BMP1",0.690688379814896,0.0411290476858255,49.2995291295445,3.58939456295377e-07,0.326013334781955,3.40571123907706,0.000659919385612273,0.0026341688243753,0.335699593062269,1,"8",22165140,22212326,"protein_coding","bone morphogenetic protein 1"
"101","PARD3",0.6900465231082,0.0298448278606649,35.4025958150708,0.00010657135295312,0.207783581262717,3.99432899419765,6.48777263669853e-05,0.000396810279872491,0.369510417398862,1,"10",34109560,34815325,"protein_coding","par-3 family cell polarity regulator"
"102","RASSF8",0.689824333118453,0.0270224332436203,31.8713189871338,0.000420693834826652,0.178671189802078,4.1963942516725,2.71197997889772e-05,0.000195478104679712,0.28206281379197,1,"12",25958232,26079892,"protein_coding","Ras association domain family member 8"
"103","RAB29",0.689332445602193,0.0187008257640935,21.7766378920184,0.0162838161249419,0.0958917528513914,5.04078678966757,4.63621770752098e-07,7.15146778344879e-06,0.311252046913237,1,"1",205767986,205775482,"protein_coding","RAB29, member RAS oncogene family"
"104","MARCHF8",0.688805812232336,0.0348074511956628,41.3853411854332,9.64237435318514e-06,0.25938069396613,3.69199149292921,0.000222504909259014,0.00108544013234631,0.285038823319771,1,"HSCHR10_1_CTG2",295418,305158,"protein_coding","membrane associated ring-CH-type finger 8"
"105","NACC2",0.687734937251006,0.017424781367931,20.4217997662009,0.0255063343740139,0.0846969677287687,5.20999634285587,1.88844353932183e-07,3.39820125921129e-06,0.339373768632775,1,"9",136006537,136095289,"protein_coding","NACC family member 2"
"106","PEAK1",0.686574913199148,0.0409193388515275,49.1462717908204,3.8293804247438e-07,0.32319173276284,3.39409212935229,0.000688565239726824,0.00272524692322279,0.152651166815227,1,"15",77100656,77420144,"protein_coding","pseudopodium enriched atypical kinase 1"
"107","ZBTB16",0.68607049678659,0.0352736699649861,41.1073235186749,1.08010159615947e-05,0.257909299962632,3.65294741178002,0.000259247340351543,0.00122878216737924,0.31210021452952,1,"11",114059041,114256765,"protein_coding","zinc finger and BTB domain containing 16"
"108","DNAJB6",0.685463099628268,0.00903012022389066,11.8147829157445,0.297643677440352,0.0147703811691278,7.21335513424422,5.46007683510652e-13,5.31851928752968e-11,0.408596999950659,1,"7",157335381,157417439,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6"
"109","BRPF3",0.684942012266641,0.00865661734939314,11.5364542783818,0.317276443811613,0.0124558213415192,7.36172677640025,1.81632486828676e-13,1.90824028773045e-11,0.282131581546923,1,"6",36196744,36232790,"protein_coding","bromodomain and PHD finger containing 3"
"110","SAP30L",0.684778977129952,0.00660874208964475,9.73795035259674,0.463776875888391,0,8.42346968328064,0,0,0.294595861082802,1,"5",154445997,154461053,"protein_coding","SAP30 like"
"111","RAPGEF3",0.682518790689087,0.0324926640808581,38.411451586643,3.21750916428454e-05,0.234818390481405,3.78636042509606,0.000152869897741548,0.000800493441633191,0.396533007124235,1,"12",47734363,47771040,"protein_coding","Rap guanine nucleotide exchange factor 3"
